tourney_id,sex,draw_size,tourney_level
2021-1051,F,32.0,P
2021-1038,F,64.0,P
2021-709,F,64.0,PM
2021-2035,F,32.0,W
2021-2041,F,32.0,W
2021-406,F,32.0,W
2021-1080,F,64.0,I
2021-2012,F,32.0,P
2021-1052,F,32.0,I
2021-2017,F,32.0,W
2021-710,F,32.0,W
2021-2042,F,32.0,I
2021-2036,F,32.0,I
2021-1094,F,32.0,I
2021-1082,F,32.0,I
2021-2037,F,32.0,I
2021-466,F,32.0,I
2021-650,F,64.0,O
2021-2043,F,32.0,W
2021-703,F,32.0,W
2021-806,F,64.0,P
2021-1017,F,64.0,P
2021-2047,F,32.0,W
2021-2040,F,32.0,W
2021-W-FC-2021-POS-M-BRA-POL-01,F,4.0,D
2021-W-FC-2021-POS-M-CAN-SRB-01,F,4.0,D
2021-W-FC-2021-POS-M-GBR-MEX-01,F,4.0,D
2021-W-FC-2021-POS-M-JPN-UKR-01,F,4.0,D
2021-W-FC-2021-POS-M-KAZ-ARG-01,F,4.0,D
2021-W-FC-2021-POS-M-LAT-IND-01,F,4.0,D
2021-W-FC-2021-POS-M-NED-CHN-01,F,4.0,D
2021-W-FC-2021-POS-M-ROU-ITA-01,F,4.0,D
2019-0083,M,64.0,C
2019-0213,M,64.0,C
2019-0221,M,64.0,C
2019-0228,M,64.0,C
2019-0363,M,64.0,C
2019-0398,M,64.0,C
2019-0444,M,64.0,C
2019-0447,M,64.0,C
2019-0448,M,64.0,C
2019-0460,M,64.0,C
2019-0467,M,64.0,C
2019-0526,M,64.0,C
2019-0544,M,64.0,C
2019-0558,M,64.0,C
2019-0586,M,64.0,C
2019-0600,M,64.0,C
2019-0603,M,64.0,C
2019-0637,M,64.0,C
2019-0670,M,64.0,C
2019-0692,M,64.0,C
2019-0695,M,64.0,C
2019-0783,M,64.0,C
2019-0784,M,64.0,C
2019-0786,M,64.0,C
2019-0854,M,64.0,C
2019-0877,M,64.0,C
2019-1539,M,64.0,C
2019-1541,M,64.0,C
2019-1607,M,64.0,C
2019-1741,M,64.0,C
2019-1743,M,64.0,C
2019-1763,M,64.0,C
2019-1768,M,64.0,C
2019-1796,M,64.0,C
2019-1797,M,64.0,C
2019-2120,M,64.0,C
2019-2151,M,64.0,C
2019-2205,M,64.0,C
2019-2273,M,64.0,C
2019-2278,M,64.0,C
2019-3406,M,64.0,C
2019-3463,M,64.0,C
2019-3473,M,64.0,C
2019-3503,M,64.0,C
2019-3618,M,64.0,C
2019-3627,M,64.0,C
2019-3824,M,64.0,C
2019-3945,M,64.0,C
2019-5018,M,64.0,C
2019-5047,M,64.0,C
2019-5067,M,64.0,C
2019-5069,M,64.0,C
2019-6055,M,64.0,C
2019-6204,M,64.0,C
2019-6239,M,64.0,C
2019-6307,M,64.0,C
2019-6313,M,64.0,C
2019-6490,M,64.0,C
2019-6572,M,64.0,C
2019-6579,M,64.0,C
2019-6590,M,64.0,C
2019-6626,M,64.0,C
2019-6757,M,64.0,C
2019-6787,M,64.0,C
2019-6795,M,64.0,C
2019-6809,M,64.0,C
2019-6857,M,64.0,C
2019-6865,M,64.0,C
2019-6963,M,64.0,C
2019-7004,M,64.0,C
2019-7009,M,64.0,C
2019-7015,M,64.0,C
2019-7027,M,64.0,C
2019-7083,M,64.0,C
2019-7085,M,64.0,C
2019-7100,M,64.0,C
2019-7201,M,64.0,C
2019-7203,M,64.0,C
2019-7235,M,64.0,C
2019-7288,M,64.0,C
2019-7297,M,64.0,C
2019-7316,M,64.0,C
2019-7318,M,64.0,C
2019-7339,M,64.0,C
2019-7341,M,64.0,C
2019-7343,M,64.0,C
2019-7345,M,64.0,C
2019-7351,M,64.0,C
2019-7391,M,64.0,C
2019-7393,M,64.0,C
2019-7395,M,64.0,C
2019-7397,M,64.0,C
2019-7490,M,64.0,C
2019-7494,M,64.0,C
2019-7496,M,64.0,C
2019-7536,M,64.0,C
2019-7542,M,64.0,C
2019-7557,M,64.0,C
2019-7584,M,64.0,C
2019-7586,M,64.0,C
2019-7652,M,64.0,C
2019-7703,M,64.0,C
2019-7707,M,64.0,C
2019-7736,M,64.0,C
2019-7740,M,64.0,C
2019-7742,M,64.0,C
2019-7746,M,64.0,C
2019-7772,M,64.0,C
2019-7774,M,64.0,C
2019-7783,M,64.0,C
2019-7791,M,64.0,C
2019-7793,M,64.0,C
2019-7797,M,64.0,C
2019-7841,M,64.0,C
2019-7845,M,64.0,C
2019-7849,M,64.0,C
2019-7851,M,64.0,C
2019-7853,M,64.0,C
2019-7874,M,64.0,C
2019-7878,M,64.0,C
2019-7880,M,64.0,C
2019-7909,M,64.0,C
2019-7911,M,64.0,C
2019-7913,M,64.0,C
2019-7916,M,64.0,C
2019-7922,M,64.0,C
2019-7973,M,64.0,C
2019-8266,M,64.0,C
2019-8268,M,64.0,C
2019-8270,M,64.0,C
2019-8281,M,64.0,C
2019-8285,M,64.0,C
2019-8297,M,64.0,C
2019-8310,M,64.0,C
2019-8312,M,64.0,C
2019-9001,M,64.0,C
2019-9003,M,64.0,C
2019-9005,M,64.0,C
2019-9028,M,64.0,C
2019-9118,M,64.0,C
2019-9120,M,64.0,C
2019-9124,M,64.0,C
2019-9130,M,64.0,C
2019-9132,M,64.0,C
2019-9134,M,64.0,C
2019-9152,M,64.0,C
2019-9154,M,64.0,C
2019-9160,M,64.0,C
2019-9162,M,64.0,C
2019-9167,M,64.0,C
2019-9171,M,64.0,C
2019-9186,M,64.0,C
2019-9188,M,64.0,C
2019-9190,M,64.0,C
2019-9192,M,64.0,C
2019-9194,M,64.0,C
2019-9196,M,64.0,C
2019-9198,M,64.0,C
2018-0083,M,32.0,C
2018-0091,M,32.0,C
2018-0213,M,32.0,C
2018-0221,M,32.0,C
2018-0228,M,32.0,C
2018-0363,M,32.0,C
2018-0398,M,32.0,C
2018-0444,M,32.0,C
2018-0447,M,32.0,C
2018-0448,M,32.0,C
2018-0460,M,32.0,C
2018-0467,M,32.0,C
2018-0526,M,32.0,C
2018-0544,M,32.0,C
2018-0558,M,32.0,C
2018-0586,M,32.0,C
2018-0600,M,32.0,C
2018-0603,M,32.0,C
2018-0637,M,32.0,C
2018-0670,M,32.0,C
2018-0686,M,32.0,C
2018-0692,M,32.0,C
2018-0695,M,32.0,C
2018-0783,M,32.0,C
2018-0784,M,32.0,C
2018-0786,M,32.0,C
2018-0854,M,32.0,C
2018-0877,M,32.0,C
2018-1539,M,32.0,C
2018-1541,M,32.0,C
2018-1607,M,32.0,C
2018-1741,M,32.0,C
2018-1743,M,32.0,C
2018-1763,M,32.0,C
2018-1768,M,32.0,C
2018-1796,M,32.0,C
2018-1797,M,32.0,C
2018-2120,M,32.0,C
2018-2151,M,32.0,C
2018-2205,M,32.0,C
2018-2273,M,32.0,C
2018-2278,M,32.0,C
2018-3351,M,32.0,C
2018-3406,M,32.0,C
2018-3463,M,32.0,C
2018-3473,M,32.0,C
2018-3503,M,32.0,C
2018-3618,M,32.0,C
2018-3627,M,32.0,C
2018-3824,M,32.0,C
2018-3945,M,32.0,C
2018-3967,M,32.0,C
2018-4012,M,32.0,C
2018-5018,M,32.0,C
2018-5047,M,32.0,C
2018-5049,M,32.0,C
2018-5067,M,32.0,C
2018-5069,M,32.0,C
2018-6055,M,32.0,C
2018-6156,M,32.0,C
2018-6204,M,32.0,C
2018-6239,M,32.0,C
2018-6244,M,32.0,C
2018-6284,M,32.0,C
2018-6307,M,32.0,C
2018-6313,M,32.0,C
2018-6486,M,32.0,C
2018-6490,M,32.0,C
2018-6572,M,32.0,C
2018-6579,M,32.0,C
2018-6590,M,32.0,C
2018-6626,M,32.0,C
2018-6724,M,32.0,C
2018-6757,M,32.0,C
2018-6787,M,32.0,C
2018-6795,M,32.0,C
2018-6809,M,32.0,C
2018-6857,M,32.0,C
2018-6865,M,32.0,C
2018-6911,M,32.0,C
2018-6963,M,32.0,C
2018-7004,M,32.0,C
2018-7009,M,32.0,C
2018-7011,M,32.0,C
2018-7015,M,32.0,C
2018-7021,M,32.0,C
2018-7027,M,32.0,C
2018-7083,M,32.0,C
2018-7085,M,32.0,C
2018-7100,M,32.0,C
2018-7201,M,32.0,C
2018-7203,M,32.0,C
2018-7235,M,32.0,C
2018-7288,M,32.0,C
2018-7297,M,32.0,C
2018-7316,M,32.0,C
2018-7318,M,32.0,C
2018-7339,M,32.0,C
2018-7341,M,32.0,C
2018-7343,M,32.0,C
2018-7345,M,32.0,C
2018-7351,M,32.0,C
2018-7391,M,32.0,C
2018-7393,M,32.0,C
2018-7395,M,32.0,C
2018-7397,M,32.0,C
2018-7490,M,32.0,C
2018-7494,M,32.0,C
2018-7496,M,32.0,C
2018-7536,M,32.0,C
2018-7540,M,32.0,C
2018-7542,M,32.0,C
2018-7557,M,32.0,C
2018-7584,M,32.0,C
2018-7586,M,32.0,C
2018-7652,M,32.0,C
2018-7697,M,32.0,C
2018-7705,M,32.0,C
2018-7707,M,32.0,C
2018-7736,M,32.0,C
2018-7740,M,32.0,C
2018-7742,M,32.0,C
2018-7746,M,32.0,C
2018-7772,M,32.0,C
2018-7774,M,32.0,C
2018-7783,M,32.0,C
2018-7791,M,32.0,C
2018-7793,M,32.0,C
2018-7797,M,32.0,C
2018-7808,M,32.0,C
2018-7841,M,32.0,C
2018-7845,M,32.0,C
2018-7849,M,32.0,C
2018-7851,M,32.0,C
2018-7853,M,32.0,C
2018-7874,M,32.0,C
2018-7876,M,32.0,C
2018-7878,M,32.0,C
2018-7880,M,32.0,C
2018-7909,M,32.0,C
2018-7911,M,32.0,C
2018-7913,M,32.0,C
2018-7916,M,32.0,C
2018-7918,M,32.0,C
2018-7920,M,32.0,C
2018-7922,M,32.0,C
2018-7971,M,32.0,C
2018-7973,M,32.0,C
2018-9001,M,32.0,C
2018-9003,M,32.0,C
2018-9005,M,32.0,C
2018-9118,M,32.0,C
2018-9120,M,32.0,C
2018-9124,M,32.0,C
2018-9126,M,32.0,C
2018-9128,M,32.0,C
2018-9130,M,32.0,C
2018-9132,M,32.0,C
2018-9134,M,32.0,C
2020-1049,F,32.0,I
2020-0800,F,32.0,P
2020-1063,F,32.0,I
2020-1050,F,32.0,I
2020-1096,F,32.0,I
2020-1086,F,32.0,P
2020-0718,F,32.0,P
2020-1003,F,64.0,P
2020-2011,F,32.0,I
2020-1039,F,32.0,I
2020-0466,F,32.0,I
2020-2022,F,32.0,I
2020-1082,F,32.0,I
2020-2020,F,32.0,I
2020-0406,F,32.0,I
2020-2025,F,32.0,P
2020-0528,F,32.0,I
2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,F,2.0,D
2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,F,2.0,D
2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,F,2.0,D
2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,F,2.0,D
2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,F,2.0,D
2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,F,2.0,D
2020-W-FC-2020-G1-AM-B-M-CHI-MEX-01,F,2.0,D
2020-W-FC-2020-G1-AM-B-M-CHI-PER-01,F,2.0,D
2020-W-FC-2020-G1-AM-B-M-MEX-PER-01,F,2.0,D
2020-W-FC-2020-G1-AM-PPO-ARG-COL-01,F,2.0,D
2020-W-FC-2020-G1-AM-PPO-PAR-MEX-01,F,2.0,D
2020-W-FC-2020-G1-AM-REL-VEN-CHI-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-CHN-INA-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-CHN-IND-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-CHN-KOR-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-CHN-TPE-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-CHN-UZB-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-INA-KOR-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-INA-UZB-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-IND-INA-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-IND-KOR-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-IND-UZB-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-KOR-UZB-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-TPE-INA-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-TPE-IND-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-TPE-KOR-01,F,2.0,D
2020-W-FC-2020-G1-AO-A-M-TPE-UZB-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-A-M-CRO-BUL-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-A-M-UKR-BUL-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-A-M-UKR-CRO-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-B-M-AUT-GRE-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-B-M-EST-AUT-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-B-M-EST-GRE-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-B-M-ITA-AUT-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-B-M-ITA-EST-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-B-M-ITA-GRE-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-PPO-CRO-ITA-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-PPO-UKR-EST-01,F,2.0,D
2020-W-FC-2020-G1-EPA-A-REL-BUL-GRE-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-A-M-SRB-LUX-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-A-M-SRB-SWE-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-A-M-SWE-LUX-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-B-M-POL-SLO-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-B-M-POL-TUR-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-B-M-TUR-SLO-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-PPO-POL-SWE-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-PPO-SRB-SLO-01,F,2.0,D
2020-W-FC-2020-G1-EPA-B-REL-LUX-TUR-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-A-M-NZL-MGL-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-A-M-NZL-PAK-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-A-M-PAK-MGL-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-A-M-SGP-MGL-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-A-M-SGP-NZL-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-A-M-SGP-PAK-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-B-M-PHI-GUM-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-B-M-PHI-TKM-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-B-M-THA-GUM-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-B-M-THA-PHI-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-B-M-THA-TKM-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-B-M-TKM-GUM-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-PP3-4-THA-PAK-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-PP5-6-GUM-MGL-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-PP7-8-SGP-TKM-01,F,2.0,D
2020-W-FC-2020-G2-AO-B-PPO-NZL-PHI-01,F,2.0,D
2020-W-FC-2020-G2-EPA-A-M-GEO-MDA-01,F,2.0,D
2020-W-FC-2020-G2-EPA-A-M-ISR-GEO-01,F,2.0,D
2020-W-FC-2020-G2-EPA-A-M-ISR-MDA-01,F,2.0,D
2020-W-FC-2020-G2-EPA-A-M-ISR-TUN-01,F,2.0,D
2020-W-FC-2020-G2-EPA-A-M-TUN-GEO-01,F,2.0,D
2020-W-FC-2020-G2-EPA-A-M-TUN-MDA-01,F,2.0,D
2020-W-FC-2020-G2-EPA-B-M-DEN-EGY-01,F,2.0,D
2020-W-FC-2020-G2-EPA-B-M-DEN-FIN-01,F,2.0,D
2020-W-FC-2020-G2-EPA-B-M-DEN-POR-01,F,2.0,D
2020-W-FC-2020-G2-EPA-B-M-FIN-EGY-01,F,2.0,D
2020-W-FC-2020-G2-EPA-B-M-POR-EGY-01,F,2.0,D
2020-W-FC-2020-G2-EPA-B-M-POR-FIN-01,F,2.0,D
2020-W-FC-2020-G2-EPA-PPO-DEN-TUN-01,F,2.0,D
2020-W-FC-2020-G2-EPA-PPO-GEO-FIN-01,F,2.0,D
2020-W-FC-2020-G2-EPA-REL-EGY-MDA-01,F,2.0,D
2020-W-FC-2020-G2-EPA-REL-ISR-POR-01,F,2.0,D
2020-W-FC-2020-QLS-M-BEL-KAZ-01,F,4.0,D
2020-W-FC-2020-QLS-M-BLR-NED-01,F,4.0,D
2020-W-FC-2020-QLS-M-ESP-JPN-01,F,4.0,D
2020-W-FC-2020-QLS-M-GBR-SVK-01,F,4.0,D
2020-W-FC-2020-QLS-M-GER-BRA-01,F,4.0,D
2020-W-FC-2020-QLS-M-ROU-RUS-01,F,4.0,D
2020-W-FC-2020-QLS-M-SUI-CAN-01,F,4.0,D
2020-W-FC-2020-QLS-M-USA-LAT-01,F,4.0,D
2018-1059,F,32.0,C
2018-1072,F,32.0,C
2018-1090,F,32.0,C
2018-1099,F,32.0,C
2018-1100,F,32.0,C
2018-1102,F,32.0,C
2018-1103,F,32.0,C
2018-1104,F,32.0,C
2018-2000,F,32.0,C
2018-2001,F,32.0,C
2018-W-WITF-ARG-01A-2018,F,32.0,15
2018-W-WITF-ARG-02A-2018,F,32.0,15
2018-W-WITF-ARG-03A-2018,F,32.0,15
2018-W-WITF-ARG-04A-2018,F,32.0,15
2018-W-WITF-AUS-01A-2018,F,32.0,25
2018-W-WITF-AUS-02A-2018,F,32.0,60
2018-W-WITF-AUS-03A-2018,F,32.0,25
2018-W-WITF-AUS-04A-2018,F,32.0,25
2018-W-WITF-AUS-05A-2018,F,32.0,25
2018-W-WITF-AUS-06A-2018,F,32.0,60
2018-W-WITF-AUS-07A-2018,F,32.0,25
2018-W-WITF-AUS-08A-2018,F,32.0,25
2018-W-WITF-AUS-10A-2018,F,32.0,60
2018-W-WITF-AUS-11A-2018,F,32.0,25
2018-W-WITF-AUS-12A-2018,F,32.0,25
2018-W-WITF-AUS-13A-2018,F,32.0,60
2018-W-WITF-AUS-14A-2018,F,32.0,60
2018-W-WITF-AUT-01A-2018,F,32.0,15
2018-W-WITF-BEL-01A-2018,F,32.0,15
2018-W-WITF-BEL-02A-2018,F,32.0,15
2018-W-WITF-BEL-03A-2018,F,32.0,25
2018-W-WITF-BEL-04A-2018,F,32.0,15
2018-W-WITF-BIH-01A-2018,F,32.0,15
2018-W-WITF-BLR-01A-2018,F,32.0,15
2018-W-WITF-BLR-02A-2018,F,32.0,15
2018-W-WITF-BLR-03A-2018,F,32.0,25
2018-W-WITF-BRA-01A-2018,F,32.0,25
2018-W-WITF-BRA-02A-2018,F,32.0,25
2018-W-WITF-BRA-03A-2018,F,32.0,15
2018-W-WITF-BRA-04A-2018,F,32.0,15
2018-W-WITF-BRN-01A-2018,F,32.0,15
2018-W-WITF-BUL-01A-2018,F,32.0,25
2018-W-WITF-BUL-03A-2018,F,32.0,15
2018-W-WITF-BUL-04A-2018,F,32.0,25
2018-W-WITF-BUL-05A-2018,F,32.0,15
2018-W-WITF-CAN-01A-2018,F,32.0,100
2018-W-WITF-CAN-02A-2018,F,32.0,15
2018-W-WITF-CAN-03A-2018,F,32.0,25
2018-W-WITF-CAN-04A-2018,F,32.0,60
2018-W-WITF-CAN-05A-2018,F,32.0,25
2018-W-WITF-CAN-06A-2018,F,32.0,60
2018-W-WITF-CAN-07A-2018,F,32.0,60
2018-W-WITF-CHI-01A-2018,F,32.0,60
2018-W-WITF-CHN-01A-2018,F,32.0,60
2018-W-WITF-CHN-02A-2018,F,32.0,60
2018-W-WITF-CHN-03A-2018,F,32.0,15
2018-W-WITF-CHN-04A-2018,F,32.0,15
2018-W-WITF-CHN-05A-2018,F,32.0,15
2018-W-WITF-CHN-06A-2018,F,32.0,15
2018-W-WITF-CHN-07A-2018,F,32.0,60
2018-W-WITF-CHN-08A-2018,F,32.0,60
2018-W-WITF-CHN-09A-2018,F,32.0,60
2018-W-WITF-CHN-10A-2018,F,32.0,25
2018-W-WITF-CHN-11A-2018,F,32.0,25
2018-W-WITF-CHN-12A-2018,F,32.0,25
2018-W-WITF-CHN-13A-2018,F,32.0,60
2018-W-WITF-CHN-14A-2018,F,32.0,25
2018-W-WITF-CHN-15A-2018,F,32.0,25
2018-W-WITF-CHN-16A-2018,F,32.0,25
2018-W-WITF-CHN-17A-2018,F,32.0,15
2018-W-WITF-CHN-18A-2018,F,32.0,15
2018-W-WITF-CHN-20A-2018,F,32.0,60
2018-W-WITF-CHN-21A-2018,F,32.0,100
2018-W-WITF-CHN-22A-2018,F,32.0,100
2018-W-WITF-CHN-23A-2018,F,32.0,25
2018-W-WITF-COL-02A-2018,F,32.0,15
2018-W-WITF-COL-03A-2018,F,32.0,15
2018-W-WITF-CRO-01A-2018,F,32.0,15
2018-W-WITF-CRO-02A-2018,F,32.0,60
2018-W-WITF-CZE-01A-2018,F,32.0,80
2018-W-WITF-CZE-02A-2018,F,32.0,80
2018-W-WITF-CZE-03A-2018,F,32.0,25
2018-W-WITF-CZE-04A-2018,F,32.0,15
2018-W-WITF-CZE-05A-2018,F,32.0,15
2018-W-WITF-CZE-06A-2018,F,32.0,15
2018-W-WITF-CZE-07A-2018,F,32.0,15
2018-W-WITF-CZE-08A-2018,F,32.0,15
2018-W-WITF-CZE-10A-2018,F,32.0,15
2018-W-WITF-CZE-11A-2018,F,32.0,15
2018-W-WITF-DJI-01A-2018,F,24.0,15
2018-W-WITF-DJI-02A-2018,F,25.0,15
2018-W-WITF-ECU-01A-2018,F,32.0,15
2018-W-WITF-ECU-02A-2018,F,32.0,15
2018-W-WITF-EGY-01A-2018,F,32.0,15
2018-W-WITF-EGY-02A-2018,F,32.0,15
2018-W-WITF-EGY-03A-2018,F,32.0,15
2018-W-WITF-EGY-04A-2018,F,32.0,15
2018-W-WITF-EGY-05A-2018,F,32.0,15
2018-W-WITF-EGY-06A-2018,F,32.0,15
2018-W-WITF-EGY-07A-2018,F,32.0,15
2018-W-WITF-EGY-08A-2018,F,32.0,15
2018-W-WITF-EGY-09A-2018,F,32.0,15
2018-W-WITF-EGY-10A-2018,F,32.0,15
2018-W-WITF-EGY-11A-2018,F,32.0,15
2018-W-WITF-EGY-12A-2018,F,32.0,15
2018-W-WITF-EGY-13A-2018,F,32.0,15
2018-W-WITF-EGY-13B-2018,F,32.0,15
2018-W-WITF-EGY-14A-2018,F,32.0,15
2018-W-WITF-EGY-15A-2018,F,32.0,15
2018-W-WITF-EGY-16A-2018,F,32.0,15
2018-W-WITF-EGY-17A-2018,F,32.0,15
2018-W-WITF-EGY-18A-2018,F,32.0,15
2018-W-WITF-EGY-20A-2018,F,32.0,15
2018-W-WITF-EGY-21A-2018,F,32.0,15
2018-W-WITF-EGY-22A-2018,F,32.0,15
2018-W-WITF-EGY-23A-2018,F,32.0,15
2018-W-WITF-EGY-24A-2018,F,32.0,15
2018-W-WITF-EGY-25A-2018,F,32.0,15
2018-W-WITF-EGY-26A-2018,F,32.0,15
2018-W-WITF-EGY-27A-2018,F,32.0,15
2018-W-WITF-EGY-28A-2018,F,32.0,15
2018-W-WITF-EGY-29A-2018,F,32.0,15
2018-W-WITF-EGY-30A-2018,F,32.0,15
2018-W-WITF-ESA-01A-2018,F,30.0,15
2018-W-WITF-ESP-01A-2018,F,32.0,15
2018-W-WITF-ESP-02A-2018,F,32.0,15
2018-W-WITF-ESP-03A-2018,F,32.0,15
2018-W-WITF-ESP-04A-2018,F,32.0,15
2018-W-WITF-ESP-05A-2018,F,32.0,25
2018-W-WITF-ESP-06A-2018,F,32.0,25
2018-W-WITF-ESP-07A-2018,F,32.0,25
2018-W-WITF-ESP-07B-2018,F,32.0,25
2018-W-WITF-ESP-08A-2018,F,32.0,15
2018-W-WITF-ESP-09A-2018,F,32.0,25
2018-W-WITF-ESP-10A-2018,F,32.0,15
2018-W-WITF-ESP-11B-2018,F,32.0,60
2018-W-WITF-ESP-12A-2018,F,32.0,25
2018-W-WITF-ESP-13A-2018,F,32.0,25
2018-W-WITF-ESP-14A-2018,F,32.0,25
2018-W-WITF-ESP-15A-2018,F,32.0,25
2018-W-WITF-ESP-16A-2018,F,32.0,15
2018-W-WITF-ESP-17A-2018,F,32.0,15
2018-W-WITF-ESP-18A-2018,F,32.0,15
2018-W-WITF-ESP-21A-2018,F,32.0,25
2018-W-WITF-ESP-22A-2018,F,32.0,25
2018-W-WITF-ESP-23A-2018,F,32.0,25
2018-W-WITF-ESP-24A-2018,F,32.0,15
2018-W-WITF-ESP-26A-2018,F,32.0,15
2018-W-WITF-EST-01A-2018,F,32.0,15
2018-W-WITF-FIN-02A-2018,F,32.0,15
2018-W-WITF-FRA-01A-2018,F,30.0,15
2018-W-WITF-FRA-02A-2018,F,32.0,15
2018-W-WITF-FRA-03A-2018,F,32.0,60
2018-W-WITF-FRA-04B-2018,F,32.0,25
2018-W-WITF-FRA-05A-2018,F,32.0,15
2018-W-WITF-FRA-06A-2018,F,32.0,15
2018-W-WITF-FRA-07A-2018,F,32.0,15
2018-W-WITF-FRA-08A-2018,F,32.0,15
2018-W-WITF-FRA-09A-2018,F,32.0,60
2018-W-WITF-FRA-10A-2018,F,32.0,60
2018-W-WITF-FRA-11A-2018,F,32.0,100
2018-W-WITF-FRA-12A-2018,F,32.0,100
2018-W-WITF-FRA-13A-2018,F,32.0,80
2018-W-WITF-FRA-14A-2018,F,32.0,60
2018-W-WITF-FRA-15A-2018,F,32.0,25
2018-W-WITF-FRA-16A-2018,F,32.0,25
2018-W-WITF-FRA-17A-2018,F,32.0,25
2018-W-WITF-FRA-18A-2018,F,32.0,15
2018-W-WITF-FRA-19A-2018,F,32.0,15
2018-W-WITF-FRA-20A-2018,F,32.0,80
2018-W-WITF-FRA-23A-2018,F,32.0,25
2018-W-WITF-FRA-24A-2018,F,32.0,25
2018-W-WITF-GBR-01A-2018,F,32.0,25
2018-W-WITF-GBR-02A-2018,F,32.0,25
2018-W-WITF-GBR-03A-2018,F,32.0,100
2018-W-WITF-GBR-04A-2018,F,32.0,100
2018-W-WITF-GBR-05A-2018,F,32.0,100
2018-W-WITF-GBR-06A-2018,F,16.0,100
2018-W-WITF-GBR-07A-2018,F,32.0,25
2018-W-WITF-GBR-08A-2018,F,32.0,25
2018-W-WITF-GBR-09A-2018,F,32.0,25
2018-W-WITF-GBR-10A-2018,F,32.0,25
2018-W-WITF-GEO-01A-2018,F,32.0,25
2018-W-WITF-GEO-02A-2018,F,32.0,15
2018-W-WITF-GEO-04A-2018,F,32.0,15
2018-W-WITF-GER-01A-2018,F,32.0,15
2018-W-WITF-GER-02A-2018,F,32.0,25
2018-W-WITF-GER-03A-2018,F,32.0,60
2018-W-WITF-GER-05A-2018,F,32.0,25
2018-W-WITF-GER-06A-2018,F,32.0,25
2018-W-WITF-GER-07A-2018,F,32.0,15
2018-W-WITF-GER-08A-2018,F,32.0,25
2018-W-WITF-GER-09A-2018,F,32.0,25
2018-W-WITF-GER-10A-2018,F,32.0,25
2018-W-WITF-GER-11A-2018,F,32.0,25
2018-W-WITF-GER-12A-2018,F,32.0,25
2018-W-WITF-GER-13A-2018,F,32.0,25
2018-W-WITF-GER-14A-2018,F,32.0,25
